Text,URL
['[SALAH] WHO Ungkapkan Bahwa Hasil Tes PCR adalah Cacat'],https://turnbackhoax.id/2021/04/16/salah-who-ungkapkan-bahwa-hasil-tes-pcr-adalah-cacat/
['[SALAH] “Korban Vaksin Lagi. Kini anggota Brimob di Maluku”'],https://turnbackhoax.id/2021/04/13/salah-korban-vaksin-lagi-kini-anggota-brimob-di-maluku/
['[SALAH] Foto “Munarman udah divaksin”'],https://turnbackhoax.id/2021/04/10/salah-foto-munarman-udah-divaksin/
['[SALAH] Pembersih Alat Rapid Test Corona Bisa Sebabkan Kanker'],https://turnbackhoax.id/2021/04/09/salah-pembersih-alat-rapid-test-corona-bisa-sebabkan-kanker/
['[SALAH] Muhammadiyah Larang Masyarakat dengan KTP Non-Islam Ikut Vaksin'],https://turnbackhoax.id/2021/04/08/salah-muhammadiyah-larang-masyarakat-dengan-ktp-non-islam-ikut-vaksin/
['[SALAH] Vaksin Melemahkan Kekuatan TNI'],https://turnbackhoax.id/2021/04/08/salah-vaksin-melemahkan-kekuatan-tni/
"['[SALAH] Artikel berjudul “China Tidak Bisa Berbohong Lagi, WHO Akhirnya Bongkar Asal Usul Virus Corona yang Sebenarnya, Benarkah Dunia Sudah Dibohongi Selama Ini?”']",https://turnbackhoax.id/2021/04/07/salah-artikel-berjudul-china-tidak-bisa-berbohong-lagi-who-akhirnya-bongkar-asal-usul-virus-corona-yang-sebenarnya-benarkah-dunia-sudah-dibohongi-selama-ini/
"['[SALAH] Video “Lebih banyak mayat bertumpuk akibat COVID, tapi salah satunya menghisap rokok”']",https://turnbackhoax.id/2021/04/06/salah-video-lebih-banyak-mayat-bertumpuk-akibat-covid-tapi-salah-satunya-menghisap-rokok/
"['[SALAH] Presiden Boleh Hadiri Pesta Artis, Sementara Hajatan Warga Digusur']",https://turnbackhoax.id/2021/04/06/salah-presiden-boleh-hadiri-pesta-artis-sementara-hajatan-warga-digusur/
['[SALAH] Jadwal Penerimaan IPDN 2021'],https://turnbackhoax.id/2021/04/06/salah-jadwal-penerimaan-ipdn-2021/
['[SALAH] Denda Mudik Rp100 Juta Pada 6-7 Mei 2021'],https://turnbackhoax.id/2021/03/31/salah-denda-mudik-rp100-juta-pada-6-7-mei-2021/
['[SALAH] Kompensasi Biaya #dirumahaja sebesar Rp600.000 bagi yang telah memiliki e-KTP'],https://turnbackhoax.id/2021/03/31/salah-kompensasi-biaya-dirumahaja-sebesar-rp600-000-bagi-yang-telah-memiliki-e-ktp/
"['[SALAH] Khawatir Tim Medis Lupa Jenis Vaksin yang Diberikan, Sertifikat Vaksin Harus Disimpan']",https://turnbackhoax.id/2021/03/30/salah-khawatir-tim-medis-lupa-jenis-vaksin-yang-diberikan-sertifikat-vaksin-harus-disimpan/
['[SALAH] Ekstrak Nanas Bisa Dijadikan Obat Virus Corona'],https://turnbackhoax.id/2021/03/29/salah-ekstrak-nanas-bisa-dijadikan-obat-virus-corona/
['[SALAH] Nama AstraZeneca Memiliki Arti ‘Senjata yang Mematikan’'],https://turnbackhoax.id/2021/03/29/salah-nama-astrazeneca-memiliki-arti-senjata-yang-mematikan/
"['[SALAH] Vaksin Berbasis mRna, Dapat Menyebabkan Kanker']",https://turnbackhoax.id/2021/03/25/salah-vaksin-berbasis-mrna-dapat-menyebabkan-kanker/
['[SALAH] “Yg vaksin jgn Lupa Kalau bisa sesuaikan Surat vaccine Nanti itu namanya sesuai Passport”'],https://turnbackhoax.id/2021/03/25/salah-yg-vaksin-jgn-lupa-kalau-bisa-sesuaikan-surat-vaccine-nanti-itu-namanya-sesuai-passport/
"['[SALAH] “Haji 2021 Akan Berlangsung Seperti Biasa Tanpa Batasan, Raja Saudi Meyakinkan”']",https://turnbackhoax.id/2021/03/25/salah-haji-2021-akan-berlangsung-seperti-biasa-tanpa-batasan-raja-saudi-meyakinkan/
['[SALAH] “Tulisan ini dari kawan-kawan komunitas IDI (Ikatan Dokter Indonesia)”'],https://turnbackhoax.id/2021/03/24/salah-tulisan-ini-dari-kawan-kawan-komunitas-idi-ikatan-dokter-indonesia/
['[SALAH] Rumput Paragis untuk Menyembuhkan Kanker'],https://turnbackhoax.id/2021/03/22/salah-rumput-paragis-untuk-menyembuhkan-kanker/
['[SALAH] Foto Gubernur Korea Selatan Menggunakan Jaket saat Divaksin'],https://turnbackhoax.id/2021/03/21/salah-foto-gubernur-korea-selatan-menggunakan-jaket-saat-divaksin/
['[SALAH] 17 Negara Melarang Penyebaran Vaksin AstraZeneca'],https://turnbackhoax.id/2021/03/21/salah-17-negara-melarang-penyebaran-vaksin-astrazeneca/
"['[SALAH] Artikel berjudul “Arief Poyuono: Prabowo Mau Jokowi Tiga Periode, Sebab Prabowo Sudah Melihat Dan Merasakan Kerjanya Yang OK”']",https://turnbackhoax.id/2021/03/17/salah-artikel-berjudul-arief-poyuono-prabowo-mau-jokowi-tiga-periode-sebab-prabowo-sudah-melihat-dan-merasakan-kerjanya-yang-ok/
['[SALAH] Episode Sitkom Bajaj Bajuri Ramalkan Virus Corona Tahun 2021'],https://turnbackhoax.id/2021/03/17/salah-episode-sitkom-bajaj-bajuri-ramalkan-virus-corona-tahun-2021/
['[SALAH] “YANG SUDAH DIVACCINE TANYA KE PEMERINTAH APAKAH ADA JAWABAN LAIN”'],https://turnbackhoax.id/2021/03/16/salah-yang-sudah-divaccine/
['[SALAH] Vaksin Sinovac Kadaluwarsa 25 Maret 2021 dan Dibuat Sebelum Pandemi'],https://turnbackhoax.id/2021/03/16/salah-vaksin-sinovac-kadaluwarsa-25-maret-2021-dan-dibuat-sebelum-pandemi/
['[SALAH] Video “Presiden Jokowi Ingatkan OJK/SWI||Jangan Menyusahkan Rakyat Di Masa Sulit”'],https://turnbackhoax.id/2021/03/15/salah-video-presiden-jokowi-ingatkan-ojk-swijangan-menyusahkan-rakyat-di-masa-sulit/
['[SALAH] Akun Facebook Wali Kota Kendari Mengarahkan ke Link Whatsapp'],https://turnbackhoax.id/2021/03/13/salah-akun-facebook-wali-kota-kendari-mengarahkan-ke-link-whatsapp/
"['[SALAH] “Vaksin Sinovac, Vaksin yg sebenarnya di peruntukkan untuk ayam”']",https://turnbackhoax.id/2021/03/13/salah-vaksin-sinovac-vaksin-yg-sebenarnya-di-peruntukkan-untuk-ayam/
['[SALAH] Vaksin Sinovac berisikan Virus Hidup yang dilemahkan serta mengandung Sel Vero dan Bahan-Bahan Berbahaya'],https://turnbackhoax.id/2021/03/11/salah-vaksin-sinovac-berisikan-virus-hidup-yang-dilemahkan-serta-mengandung-sel-vero-dan-bahan-bahan-berbahaya/
['[SALAH] Video “Vaksinasi di.mall T.Anggrek”'],https://turnbackhoax.id/2021/03/11/salah-video-vaksinasi-di-mall-t-anggrek/
['[SALAH] Vaksin Moderna Dirancang untuk Mengubah DNA Manusia'],https://turnbackhoax.id/2021/03/07/salah-vaksin-moderna-dirancang-untuk-mengubah-dna-manusia/
['[SALAH] Vaksinasi di PPSDMK Cukup Bawa KTP Sebagai Syarat'],https://turnbackhoax.id/2021/03/03/salah-vaksinasi-di-ppsdmk-cukup-bawa-ktp-sebagai-syarat/
['[SALAH] Masa Lockdown di Kanada Berakhir Sejak 1 Maret 2021'],https://turnbackhoax.id/2021/03/03/salah-masa-lockdown-di-kanada-berakhir-sejak-1-maret-2021/
"['[SALAH] “Anosmia Bukan Gejala khas Virus, Minum aja Mecobalamin 5 cap setiap 1 jam sampai diare ringan”']",https://turnbackhoax.id/2021/03/01/salah-anosmia-bukan-gejala-khas-virus-minum-aja-mecobalamin-5-cap-setiap-1-jam-sampai-diare-ringan/
['[SALAH] “Jual Minuman Keras Hukumnya Boleh untuk Membantu Kas Negara”'],https://turnbackhoax.id/2021/03/01/salah-jual-minuman-keras-hukumnya-boleh-untuk-membantu-kas-negara/
"['[SALAH] Bantuan 3,5 Juta dari Pemerintah untuk Seluruh Pemilik E-KTP']",https://turnbackhoax.id/2021/02/27/salah-bantuan-35-juta-dari-pemerintah-untuk-seluruh-pemilik-e-ktp/
['[FALSE] “12 important questions and answers before considering getting vaccinated”'],https://turnbackhoax.id/2021/02/27/false-12-important-questions-and-answers-before-considering-getting-vaccinated/
['[SALAH] Menteri Agama Tandatangani Surat Larangan Sholat Jumat'],https://turnbackhoax.id/2021/02/23/salah-menteri-agama-tandatangani-surat-larangan-sholat-jumat/
['[SALAH] Pernyataan Ketua Satgas Covid terkait Hirup Uap Air Panas Membunuh Virus Corona'],https://turnbackhoax.id/2021/02/23/salah-pernyataan-ketua-satgas-covid-terkait-hirup-uap-air-panas-membunuh-virus-corona/
['[SALAH] Foto “vtube skrg dibawah naungan FIFA”'],https://turnbackhoax.id/2021/02/20/salah-foto-vtube-skrg-dibawah-naungan-fifa/
['[SALAH] “setelah di vaksin maka kasus HIV dan kanker akan meledak”'],https://turnbackhoax.id/2021/02/20/salah-setelah-di-vaksin-maka-kasus-hiv-dan-kanker-akan-meledak/
['[SALAH] Dahlan Iskan Meninggal Dunia'],https://turnbackhoax.id/2021/02/19/salah-dahlan-iskan-meninggal-dunia/
"['[SALAH] “Ancaman Krisis Ekonomi, SBY: Saya Ingin Membantu, Tapi Partai Saya Tidak Ada di Dalam Pemerintahan”']",https://turnbackhoax.id/2021/02/16/salah-ancaman-krisis-ekonomi-sby-saya-ingin-membantu-tapi-partai-saya-tidak-ada-di-dalam-pemerintahan/
['[SALAH] Undangan Pemakzulan Presiden Jokowi dan Wapres Ma’ruf Amin oleh BEM SI'],https://turnbackhoax.id/2021/02/13/salah-undangan-pemakzulan-presiden-jokowi-dan-wapres-maruf-amin-oleh-bem-si/
['[SALAH] “Pada ngeyel pakai masker itu kalau sakit aja. Panduan WHO sudah berubah d sini masiiiih aja 3M sampai setahun”'],https://turnbackhoax.id/2021/02/12/salah-pada-ngeyel-pakai-masker-itu-kalau-sakit-aja-panduan-who-sudah-berubah-d-sini-masiiiih-aja-3m-sampai-setahun/
"['[SALAH] “Yang bikin banyak positif bukan acara pernikahannya, tapi testnya”']",https://turnbackhoax.id/2021/02/12/salah-yang-bikin-banyak-positif-bukan-acara-pernikahannya-tapi-testnya/
"['[SALAH] “SETAHUN Koma di Rumah Sakit, Begitu Siuman Pria Ini Syok Orang-orang Tercinta Meninggal karena Covid”']",https://turnbackhoax.id/2021/02/09/salah-setahun-koma-di-rumah-sakit-begitu-siuman-pria-ini-syok-orang-orang-tercinta-meninggal-karena-covid/
"['[SALAH] Menyamar Dengan Baju Nakes, Tentara Cina Berhasil Masuk Ke Indonesia']",https://turnbackhoax.id/2021/02/08/salah-menyamar-dengan-baju-nakes-tentara-cina-berhasil-masuk-ke-indonesia/
"['[SALAH] Terseret Korupsi Dana Formula E, Anies Baswedan Terancam Penjara Seumur Hidup']",https://turnbackhoax.id/2021/02/08/salah-terseret-korupsi-dana-formula-e-anies-baswedan-terancam-penjara-seumur-hidup/
"['[SALAH] “Setelah difucksin, otak jadi Lelet”']",https://turnbackhoax.id/2021/02/07/salah-setelah-difucksin-otak-jadi-lelet/
['[SALAH] Imbauan Penutupan Pasar dan Tempat Wisata DIY oleh Sri Sultan HB X'],https://turnbackhoax.id/2021/02/07/salah-imbauan-penutupan-pasar-dan-tempat-wisata-diy-oleh-sri-sultan-hb-x/
['[SALAH] Penjualan GeNose C19 Seharga 75 Juta di Facebook'],https://turnbackhoax.id/2021/02/06/salah-penjualan-genose-c19-seharga-75-juta-di-facebook/
['[SALAH] “PSBB jawa & Bali di perpanjang sampai 28 Maret 2021”'],https://turnbackhoax.id/2021/02/06/salah-psbb-jawa-bali-di-perpanjang-sampai-28-maret-2021/
['[SALAH] “Semua Fraksi Sepakat Copot Anies”'],https://turnbackhoax.id/2021/02/05/salah-semua-fraksi-sepakat-copot-anies/
['[SALAH] “Satu2nya negara yg tidak ada COVID19-nya TANZANIA. Mereka gak pernah adakan Rapid Test n PCR kepada penduduknya”'],https://turnbackhoax.id/2021/02/03/salah-satu2nya-negara-yg-tidak-ada-covid19-nya-tanzania-mereka-gak-pernah-adakan-rapid-test-n-pcr-kepada-penduduknya/
['[SALAH] Pesan Berantai “Paradox vaksin”'],https://turnbackhoax.id/2021/02/02/salah-pesan-berantai-paradox-vaksin/
"['[SALAH] “test Ge Nose C19, Mudah n murah. Rp 15 rb, 10 detik, akurasi 99,9%. Gak hrs swab, gak hrs diambil darah”']",https://turnbackhoax.id/2021/02/02/salah-test-ge-nose-c19-mudah-n-murah-rp-15-rb-10-detik-akurasi-999-gak-hrs-swab-gak-hrs-diambil-darah/
['[SALAH] Video “Anda Harus Tahu Kebenaran ada Jarum Suntik/Spuit Palsu Dipersiapkan untuk Para Pemimpin Dunia”'],https://turnbackhoax.id/2021/02/01/salah-video-anda-harus-tahu-kebenaran-ada-jarum-suntik-spuit-palsu-dipersiapkan-untuk-para-pemimpin-dunia/
"['[SALAH] Video “Cawapres USA Kamala Harris disuntik va*sin disiarkan live di TV, Sadarlah Kebohongan sedang di lancarkan”']",https://turnbackhoax.id/2021/02/01/salah-video-cawapres-usa-kamala-harris-disuntik-vasin-disiarkan-live-di-tv-sadarlah-kebohongan-sedang-di-lancarkan/
['[SALAH] “Gereja Haramkan Vaksin kok MUI Halalkan Vaksin?”'],https://turnbackhoax.id/2021/01/31/salah-gereja-haramkan-vaksin-kok-mui-halalkan-vaksin/
['[SALAH] Bank Indonesia Cetak Uang 300 Triliyun'],https://turnbackhoax.id/2021/01/29/salah-bank-indonesia-cetak-uang-300-triliyun/
['[SALAH] Berkumur dengan Air Hangat dan Air Garam Dapat Menghilangkan Virus Corona'],https://turnbackhoax.id/2021/01/28/salah-berkumur-dengan-air-hangat-dan-air-garam-dapat-menghilangkan-virus-corona/
['[SALAH] Minum Air Kelapa Sebagai Penangkal Racun Usai Divaksin'],https://turnbackhoax.id/2021/01/27/salah-minum-air-kelapa-sebagai-penangkal-racun-usai-divaksin/
['[SALAH] Kumham Hapus Sanksi Pidana setelah Anak Buah Megawati Tolak Vaksin'],https://turnbackhoax.id/2021/01/26/salah-kumham-hapus-sanksi-pidana-setelah-anak-buah-megawati-tolak-vaksin/
['[SALAH] Gambar Kondisi Rizieq Shihab Makin Kritis dan Sedang Dibimbing Bacaan Ayat Suci Al-Quran'],https://turnbackhoax.id/2021/01/26/salah-gambar-kondisi-rizieq-shihab-makin-kritis-dan-sedang-dibimbing-bacaan-ayat-suci-al-quran/
"['[SALAH] Karena Disuntik Vaksin, Dokter di Palembang Meninggal']",https://turnbackhoax.id/2021/01/25/salah-karena-disuntik-vaksin-dokter-di-palembang-meninggal/
['[SALAH] “Olimpiade Tokyo 2021 DIBATALKAN”'],https://turnbackhoax.id/2021/01/25/salah-olimpiade-tokyo-2021-dibatalkan/
"['[SALAH] “Kesan Abdul Somad Saat Divaksin: Ndak Terasa Sakit, Tak Sesakit Ditinggal Pas Lagi Sayang-Sayangnya”']",https://turnbackhoax.id/2021/01/24/salah-kesan-abdul-somad-saat-divaksin-ndak-terasa-sakit-tak-sesakit-ditinggal-pas-lagi-sayang-sayangnya/
['[SALAH] Foto “anak korban vaksinasi covid”'],https://turnbackhoax.id/2021/01/24/salah-foto-anak-korban-vaksinasi-covid/
['[SALAH] Indonesia Tidak Dapat Menggugat Jika Vaksin Bermasalah'],https://turnbackhoax.id/2021/01/23/salah-indonesia-tidak-dapat-menggugat-jika-vaksin-bermasalah/
['[SALAH] Surat Perintah Karantina Selama Dua Minggu bagi Warga Amerika Serikat'],https://turnbackhoax.id/2021/01/23/salah-surat-perintah-karantina-selama-dua-minggu-bagi-warga-amerika-serikat/
['[SALAH] “Ada 32 hotel di Jakarta untuk ISOLASI MANDIRI yang biayanya Ditanggung Pemerintah”'],https://turnbackhoax.id/2021/01/23/salah-ada-32-hotel-di-jakarta-untuk-isolasi-mandiri-yang-biayanya-ditanggung-pemerintah/
['[SALAH] Ketua BPOM Ditekan dan Diancam Untuk Keluarkan Vaksin Sinovac'],https://turnbackhoax.id/2021/01/23/salah-ketua-bpom-ditekan-dan-diancam-untuk-keluarkan-vaksin-sinovac/
['[SALAH] Foto Pemerintahan Biden Mengibarkan Bendera Rusia'],https://turnbackhoax.id/2021/01/22/salah-foto-pemerintahan-biden-mengibarkan-bendera-rusia/
['[SALAH] “VAKSINASI PRESIDEN HARUS DIULANG DAN HATI-HATI DENGAN VAKSINASI”'],https://turnbackhoax.id/2021/01/22/salah-vaksinasi-presiden-harus-diulang-dan-hati-hati-dengan-vaksinasi/
['[SALAH] Tangkapan Layar Video CNN Memberitakan Rakyat akan dibunuh oleh Vaksin dari Tiongkok'],https://turnbackhoax.id/2021/01/21/salah-tangkapan-layar-video-cnn-memberitakan-rakyat-akan-dibunuh-oleh-vaksin-dari-tiongkok/
['[SALAH] Video Pemakaman Syeikh Ali Jaber'],https://turnbackhoax.id/2021/01/20/salah-video-pemakaman-syeikh-ali-jaber/
['[SALAH] Video “Setelah disuntik vaksin pingsan tak sadarkan diri”'],https://turnbackhoax.id/2021/01/19/salah-video-setelah-disuntik-vaksin-pingsan-tak-sadarkan-diri/
['[SALAH] “Kasdim 0817 Gresik Mayor Sugeng Riyadi meninggal akibat disuntik vaksin”'],https://turnbackhoax.id/2021/01/18/salah-kasdim-0817-gresik-mayor-sugeng-riyadi-meninggal-akibat-disuntik-vaksin/
['[SALAH] Merokok Bisa Menghadang Virus Corona'],https://turnbackhoax.id/2021/01/18/salah-merokok-bisa-menghadang-virus-corona/
['[SALAH] Pembagian Masker Gratis Dicampur Obat Bius'],https://turnbackhoax.id/2021/01/18/salah-pembagian-masker-gratis-dicampur-obat-bius/
['[SALAH] “Cairan nya Masih Utuh Udah di Cabut Aaaja Mao Bohongin Rakyat Hadehhh”'],https://turnbackhoax.id/2021/01/17/salah-cairan-nya-masih-utuh-udah-di-cabut-aaaja-mao-bohongin-rakyat-hadehhh/
"['[SALAH] Jokowi Bukan Disuntik Vaksin, Melainkan Suntik Vitamin']",https://turnbackhoax.id/2021/01/17/salah-jokowi-bukan-disuntik-vaksin-melainkan-suntik-vitamin/
"['[SALAH] “LUPA SEMUANYA , SBY SEMAKIN PARAH KASIHAN! SBY JADI BEGINI”']",https://turnbackhoax.id/2021/01/17/salah-lupa-semuanya-sby-semakin-parah-kasihan-sby-jadi-begini/
['[SALAH] Pesan Berantai Info Donor Plasma Oleh Blood For Life Indonesia'],https://turnbackhoax.id/2021/01/17/salah-pesan-berantai-info-donor-plasma-mengatasnamakan-blood-for-life-indonesia/
"['[SALAH] “Berita Terbaru Hari Ini ~ 48 Orang Te.was Setelah Di Vaksin Coro.na, Agenda Ja.hat Re.zim Terungkap!”']",https://turnbackhoax.id/2021/01/16/salah-berita-terbaru-hari-ini-48-orang-te-was-setelah-di-vaksin-coro-na-agenda-ja-hat-re-zim-terungkap/
['[SALAH] Surat Elektronik Rekrutmen Karyawan PT Paragon Pratama Teknologi'],https://turnbackhoax.id/2021/01/16/salah-surat-elektronik-rekrutmen-karyawan-pt-paragon-pratama-teknologi/
['[SALAH] “Kronologi Syekh Ali Jabar Wafat 2 jam sebelum beliau wafat tak disangka ternyata karna vaksin ini??”'],https://turnbackhoax.id/2021/01/16/salah-kronologi-syekh-ali-jabar-wafat-2-jam-sebelum-beliau-wafat-tak-disangka-ternyata-karna-vaksin-ini/
['[SALAH] “Ketua Fraksi PDIP saja ga mau di vaksin”'],https://turnbackhoax.id/2021/01/16/salah-ketua-fraksi-pdip-saja-ga-mau-di-vaksin/
['[SALAH] Jakarta Zona Hitam'],https://turnbackhoax.id/2021/01/16/salah-jakarta-zona-hitam/
['[SALAH] Terapi Uap Panas dan Minyak Kayu Putih Dapat Membunuh Virus Corona'],https://turnbackhoax.id/2021/01/15/salah-terapi-uap-panas-dan-minyak-kayu-putih-dapat-membunuh-virus-corona/
['[SALAH] Razia Anak Tidak Bermasker Akan Dikarantina'],https://turnbackhoax.id/2021/01/15/salah-razia-anak-tidak-bermasker-akan-dikarantina/
['[SALAH] Jokowi Kejang dan Meninggal Dunia setelah Disuntik Vaksin'],https://turnbackhoax.id/2021/01/15/salah-jokowi-kejang-dan-meninggal-dunia-setelah-disuntik-vaksin/
['[SALAH] Jokowi Menggunakan Vaksin Buatan Eropa'],https://turnbackhoax.id/2021/01/14/salah-jokowi-menggunakan-vaksin-buatan-eropa/
['[SALAH] “Rakyat Aceh menolak vaksin covid19 karena menurut para ulama Aceh itu haram”'],https://turnbackhoax.id/2021/01/14/salah-rakyat-aceh-menolak-vaksin-covid19-karena-menurut-para-ulama-aceh-itu-haram/
['[SALAH] “Kemasan vaksin Sinovac ga pake ampulan Didalam box vaksin sudah ada spuit khusus yg sdh ada vaksin nya”'],https://turnbackhoax.id/2021/01/13/salah-kemasan-vaksin-sinovac-ga-pake-ampulan-didalam-box-vaksin-sudah-ada-spuit-khusus-yg-sdh-ada-vaksin-nya/
['[SALAH] Anies Ngumpet Pura-Pura Positif Corona'],https://turnbackhoax.id/2021/01/13/salah-anies-ngumpet-pura-pura-positif-corona/
['[SALAH] Risma Joget Tanpa Menggunakan Masker'],https://turnbackhoax.id/2021/01/13/salah-risma-joget-tanpa-menggunakan-masker/
['[SALAH] 21% Pasien Mengalami Efek Samping Setelah Memakai Vaksin Moderna'],https://turnbackhoax.id/2021/01/12/salah-21-pasien-mengalami-efek-samping-setelah-memakai-vaksin-moderna/
['[SALAH] Pesan Berantai Rekrutmen Relawan Untuk Merawat Pasien Covid 19 di Wisma Atlet Oleh Dokter Irna'],https://turnbackhoax.id/2021/01/12/salah-pesan-berantai-rekrutmen-relawan-untuk-merawat-pasien-covid-19-di-wisma-atlet-oleh-dokter-irna/
['[SALAH] Video “vaksin AstraZeneca menggunakan MRC-5”'],https://turnbackhoax.id/2021/01/11/salah-video-vaksin-astrazeneca-menggunakan-mrc-5/
['[SALAH] Surat Edaran MUI Waspada Rapid Test Modus Operandi dari PKI'],https://turnbackhoax.id/2021/01/10/salah-surat-edaran-mui-waspada-rapid-test-modus-operandi-dari-pki/
['[SALAH] Pesan tentang Video ‘Argentina Is Doing It’ yang Dapat Retas Ponsel'],https://turnbackhoax.id/2021/01/09/salah-pesan-tentang-video-argentina-is-doing-it-yang-dapat-retas-ponsel/
['[SALAH] “sekarang Nussa Rarra dilarang diproduksi”'],https://turnbackhoax.id/2021/01/09/salah-sekarang-nussa-rarra-dilarang-diproduksi/
"['[SALAH] Kota Prabumulih, Kota Tanpa Corona']",https://turnbackhoax.id/2021/01/09/salah-kota-prabumulih-kota-tanpa-corona/
['[SALAH] Penerima Vaksin Perdana Meninggal Dunia Usai Disuntik Vaksin Pfizer'],https://turnbackhoax.id/2021/01/09/salah-penerima-vaksin-perdana-meninggal-dunia-usai-disuntik-vaksin-pfizer/
['[SALAH] Jawa-Bali Lockdown pada Tanggal 11-25 Januari 2021'],https://turnbackhoax.id/2021/01/09/salah-jawa-bali-lockdown-pada-tanggal-11-25-januari-2021/
['[SALAH] “Ternyata VAKSIN Yg Akan Di Suntikan Ke Jokowi Berbeda”'],https://turnbackhoax.id/2021/01/09/salah-ternyata-vaksin-yg-akan-di-suntikan-ke-jokowi-berbeda/
['[SALAH] “Inalilahi wainailaihi rojiun Telah meninggal..HRS..Di dalam sel karna kena covid…”'],https://turnbackhoax.id/2021/01/08/salah-inalilahi-wainailaihi-rojiun-telah-meninggal-hrs-di-dalam-sel-karna-kena-covid/
['[SALAH] Pesan Berantai “Wisma Atlet penuh”'],https://turnbackhoax.id/2021/01/08/salah-pesan-berantai-wisma-atlet-penuh/
['[SALAH] “vaksin Sinovac disebutkan memberi efek samping pembesaran alat kelamin”'],https://turnbackhoax.id/2021/01/08/salah-vaksin-sinovac-disebutkan-memberi-efek-samping-pembesaran-alat-kelamin/
"['[SALAH] “Fabiana Souza, penerima perdana suntikan vaksin covid 19 meninggal dunia di RS.Sao Lucas Porto Alegre Brazil Selatan”']",https://turnbackhoax.id/2021/01/07/salah-fabiana-souza-penerima-perdana-suntikan-vaksin-covid-19-meninggal-dunia-di-rs-sao-lucas-porto-alegre-brazil-selatan/
"['[SALAH] Vaksin Bermasalah dan Mengerikan, Disuntik Bisa Menjadi Sakit dan Sekarat']",https://turnbackhoax.id/2021/01/06/salah-vaksin-bermasalah-dan-mengerikan-disuntik-bisa-menjadi-sakit-dan-sekarat/
['[SALAH] Masjid Istiqlal Tidak Mengadakan Salat Jumat Karena Dikuasai PKI'],https://turnbackhoax.id/2021/01/06/salah-masjid-istiqlal-tidak-mengadakan-salat-jumat-karena-dikuasai-pki/
['[SALAH] “Raja Thailand panggil ulama Islam baca doa tolak bala covid 19”'],https://turnbackhoax.id/2021/01/05/salah-raja-thailand-panggil-ulama-islam-baca-doa-tolak-bala-covid-19/
['[SALAH] Vaksin Sinovac Mengandung Sel Kera Hijau Afrika'],https://turnbackhoax.id/2021/01/05/salah-vaksin-sinovac-mengandung-sel-kera-hijau-afrika/
['[SALAH] Artikel CNN “Seorang Dokter Merekomendasikan Vaksin Covid19 Disuntikkan di Alat Kelamin Pria'],https://turnbackhoax.id/2021/01/05/salah-artikel-cnn-seorang-dokter-merekomendasikan-vaksin-covid19-disuntikkan-di-alat-kelamin-pria/
['[SALAH] Surat Edaran Kompensasi Zona Merah oleh Bupati Temanggung'],https://turnbackhoax.id/2021/01/03/salah-surat-edaran-kompensasi-zona-merah-oleh-bupati-temanggung/
['[SALAH] “kesimpulan Rob Oswald: COVID 19 adalah khayalan dan fiktif”'],https://turnbackhoax.id/2021/01/01/salah-kesimpulan-rob-oswald-covid-19-adalah-khayalan-dan-fiktif/
['[SALAH] “mulai tanggal 31-12-2020 pukul 06.00 sore sampai dengan tanggal 01-01-2021 akan dilakukan mati lampu total”'],https://turnbackhoax.id/2021/01/01/salah-mulai-tanggal-31-12-2020-pukul-06-00-sore-sampai-dengan-tanggal-01-01-2021-akan-dilakukan-mati-lampu-total/
['[SALAH] “WHO menyatakan bahwa vaksin Sinovac adalah vaksin yang paling lemah”'],https://turnbackhoax.id/2021/01/01/salah-who-menyatakan-bahwa-vaksin-sinovac-adalah-vaksin-yang-paling-lemah/
['[SALAH] Video Keadaan RS Covid Wisma Atlet'],https://turnbackhoax.id/2020/12/30/salah-video-keadaan-rs-covid-wisma-atlet/
['[SALAH] Artikel “Gawat! Mensos Risma Akan Hapus Semua BLT Untuk Kedepannya”'],https://turnbackhoax.id/2020/12/29/salah-artikel-gawat-mensos-risma-akan-hapus-semua-blt-untuk-kedepannya/
['[SALAH] “Haikal Hassan Dijemput Allah Petinggi FPI Berkurang Lagi”'],https://turnbackhoax.id/2020/12/29/salah-haikal-hassan-dijemput-allah-petinggi-fpi-berkurang-lagi/
['[SALAH] Pemerintah Kanada Beri $2.000 Kepada Seluruh Warga Kanada'],https://turnbackhoax.id/2020/12/29/salah-pemerintah-kanada-beri-2-000-kepada-seluruh-warga-kanada/
['[SALAH] “GELOMBANG KE-3 Kuota Internet Free dari Operator!”'],https://turnbackhoax.id/2020/12/29/salah-gelombang-ke-3-kuota-internet-free-dari-operator/
['[SALAH]: Link Untuk Mengecek Daftar KK Penerima Bansos Rp300 Ribu DKI Jakarta Per Januari 2021'],https://turnbackhoax.id/2020/12/28/salah-link-untuk-mengecek-daftar-kk-penerima-bansos-rp300-ribu-dki-jakarta-per-januari-2021/
['[SALAH] Larangan Mengikuti Natal di Kabupaten Landak Kalimantan Barat'],https://turnbackhoax.id/2020/12/28/salah-larangan-mengikuti-natal-di-kabupaten-landak-kalimantan-barat/
['[SALAH] Gubernur Riau dikabarkan dilarikan ke ICU RSUD Arifin Ahmad'],https://turnbackhoax.id/2020/12/28/salah-gubernur-riau-dikabarkan-dilarikan-ke-icu-rsud-arifin-ahmad/
